trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled,timepoint
1642,,,memo_in,15,3630.27,0
1642,,,mitc_in,16,3833.18,0
1642,,,campmath,17,4080.74,0
1642,,,painglen,18,4430.72,0
1642,13:42:00,13:42:00,regdrgar_a,19,4786.97,1
1643,13:42:00,13:42:00,regdrgar_d,1,34.43,1
1643,,,mitc_out,2,363.74,0
1643,,,memo_out,3,567.04,0
1643,,,mont_out,4,865.43,0
1643,,,collprin_ob,5,1253.71,0
1643,,,collhopk_ob,6,1384.69,0
1643,,,collrhod_ob,7,1509.65,0
1643,,,rhodknox_ob,8,1640.98,0
1643,13:54:00,13:54:00,cpmcalv,9,2092.22,1
1643,,,rhodknox_ib,10,2577.91,0
1643,,,collrhod_ib,11,2701.39,0
1643,,,collhopk_ib,12,2836.19,0
1643,,,collprin_ib,13,2970.53,0
1643,,,mont_in,14,3370.93,0
1643,,,memo_in,15,3630.27,0
1643,,,mitc_in,16,3833.18,0
1643,,,campmath,17,4080.74,0
1643,,,painglen,18,4430.72,0
1643,14:06:00,14:06:00,regdrgar_a,19,4786.97,1
1644,14:06:00,14:06:00,regdrgar_d,1,34.43,1
1644,,,mitc_out,2,363.74,0
1644,,,memo_out,3,567.04,0
1644,,,mont_out,4,865.43,0
1644,,,collprin_ob,5,1253.71,0
1644,,,collhopk_ob,6,1384.69,0
1644,,,collrhod_ob,7,1509.65,0
1644,,,rhodknox_ob,8,1640.98,0
1644,14:18:00,14:18:00,cpmcalv,9,2092.22,1
1644,,,rhodknox_ib,10,2577.91,0
1644,,,collrhod_ib,11,2701.39,0
1644,,,collhopk_ib,12,2836.19,0
1644,,,collprin_ib,13,2970.53,0
1644,,,mont_in,14,3370.93,0
1644,,,memo_in,15,3630.27,0
1644,,,mitc_in,16,3833.18,0
1644,,,campmath,17,4080.74,0
1644,,,painglen,18,4430.72,0
1644,14:30:00,14:30:00,regdrgar_a,19,4786.97,1
1645,17:30:00,17:30:00,stamsu_m,1,64.17,1
1645,,,artsoci,2,543.62,0
1645,,,wico,3,776.45,0
1645,,,lotu4,4,956.57,0
1645,,,collpksh,5,1574.78,0
1645,,,knoxyale,6,1766.83,0
1645,,,prinknox,7,1904.08,0
1645,,,hopkknox,8,2038.5,0
1645,,,knoxrhod,9,2165.24,0
1645,,,rhodcoll,10,2304.22,0
1645,,,rhodnorw_s,11,2440.8,0
1645,,,rossrhod,12,2629.2,0
1645,,,5frat,13,2997.46,0
1645,17:47:00,17:47:00,leoncomm_out,14,3133.92,1
1645,,,11frat,15,3314.88,0
1645,,,yalecoll,16,3515.55,0
1645,,,collpksh_ib,17,3806.24,0
1645,,,scam34,18,3968.76,0
1645,,,sccomm5_6,19,4434.16,0
1645,,,lota,20,4655.52,0
1645,,,somehall,21,4734.36,0
1645,,,annearun,22,4908.38,0
1645,,,dorchall,23,5030.6,0
1645,,,lot1,24,5193.16,0
1645,,,cspac,25,5620.59,0
1645,,,elk,26,5905.41,0
1645,,,hage,27,6037.67,0
1645,,,laplat,28,6287.29,0
1645,,,varhous,29,6494.8,0
1645,,,stadatl,30,6782.18,0
1645,,,regegara_d,31,6975.82,0
1645,18:10:00,18:10:00,stamsu_a,32,7395.12,1
1646,18:10:00,18:10:00,stamsu_m,1,64.17,1
1646,,,artsoci,2,543.62,0
1646,,,wico,3,776.45,0
1646,,,lotu4,4,956.57,0
1646,,,collpksh,5,1574.78,0
1646,,,knoxyale,6,1766.83,0
1646,,,prinknox,7,1904.08,0
1646,,,hopkknox,8,2038.5,0
1646,,,knoxrhod,9,2165.24,0
1646,,,rhodcoll,10,2304.22,0
1646,,,rhodnorw_s,11,2440.8,0
1646,,,rossrhod,12,2629.2,0
1646,,,5frat,13,2997.46,0
1646,18:27:00,18:27:00,leoncomm_out,14,3133.92,1
1646,,,11frat,15,3314.88,0
1646,,,yalecoll,16,3515.55,0
1646,,,collpksh_ib,17,3806.24,0
1646,,,scam34,18,3968.76,0
1646,,,sccomm5_6,19,4434.16,0
1646,,,lota,20,4655.52,0
1646,,,somehall,21,4734.36,0
1646,,,annearun,22,4908.38,0
1646,,,dorchall,23,5030.6,0
1646,,,lot1,24,5193.16,0
1646,,,cspac,25,5620.59,0
1646,,,elk,26,5905.41,0
1646,,,hage,27,6037.67,0
1646,,,laplat,28,6287.29,0
1646,,,varhous,29,6494.8,0
1646,,,stadatl,30,6782.18,0
1646,,,regegara_d,31,6975.82,0
1646,18:50:00,18:50:00,stamsu_a,32,7395.12,1
1647,18:50:00,18:50:00,stamsu_m,1,64.17,1
1647,,,artsoci,2,543.62,0
1647,,,wico,3,776.45,0
1647,,,lotu4,4,956.57,0
1647,,,collpksh,5,1574.78,0
1647,,,knoxyale,6,1766.83,0
1647,,,prinknox,7,1904.08,0
1647,,,hopkknox,8,2038.5,0
1647,,,knoxrhod,9,2165.24,0
1647,,,rhodcoll,10,2304.22,0
1647,,,rhodnorw_s,11,2440.8,0
1647,,,rossrhod,12,2629.2,0
1647,,,5frat,13,2997.46,0
1647,19:07:00,19:07:00,leoncomm_out,14,3133.92,1
1647,,,11frat,15,3314.88,0
1647,,,yalecoll,16,3515.55,0
1647,,,collpksh_ib,17,3806.24,0
1647,,,scam34,18,3968.76,0
1647,,,sccomm5_6,19,4434.16,0
1647,,,lota,20,4655.52,0
1647,,,somehall,21,4734.36,0
1647,,,annearun,22,4908.38,0
1647,,,dorchall,23,5030.6,0
1647,,,lot1,24,5193.16,0
1647,,,cspac,25,5620.59,0
1647,,,elk,26,5905.41,0
1647,,,hage,27,6037.67,0
1647,,,laplat,28,6287.29,0
1647,,,varhous,29,6494.8,0
1647,,,stadatl,30,6782.18,0
1647,,,regegara_d,31,6975.82,0
1647,19:30:00,19:30:00,stamsu_a,32,7395.12,1
1648,19:30:00,19:30:00,stamsu_m,1,64.17,1
1648,,,artsoci,2,543.62,0
1648,,,wico,3,776.45,0
1648,,,lotu4,4,956.57,0
1648,,,collpksh,5,1574.78,0
1648,,,knoxyale,6,1766.83,0
1648,,,prinknox,7,1904.08,0
1648,,,hopkknox,8,2038.5,0
1648,,,knoxrhod,9,2165.24,0
1648,,,rhodcoll,10,2304.22,0
1648,,,rhodnorw_s,11,2440.8,0
1648,,,rossrhod,12,2629.2,0
1648,,,5frat,13,2997.46,0
1648,19:47:00,19:47:00,leoncomm_out,14,3133.92,1
1648,,,11frat,15,3314.88,0
1648,,,yalecoll,16,3515.55,0
1648,,,collpksh_ib,17,3806.24,0
1648,,,scam34,18,3968.76,0
1648,,,sccomm5_6,19,4434.16,0
1648,,,lota,20,4655.52,0
1648,,,somehall,21,4734.36,0
1648,,,annearun,22,4908.38,0
1648,,,dorchall,23,5030.6,0
1648,,,lot1,24,5193.16,0
1648,,,cspac,25,5620.59,0
1648,,,elk,26,5905.41,0
1648,,,hage,27,6037.67,0
1648,,,laplat,28,6287.29,0
1648,,,varhous,29,6494.8,0
1648,,,stadatl,30,6782.18,0
1648,,,regegara_d,31,6975.82,0
1648,20:10:00,20:10:00,stamsu_a,32,7395.12,1
1649,07:30:00,07:30:00,regdrgar_d,1,34.43,1
1649,,,mitc_out,2,363.74,0
1649,,,memo_out,3,567.04,0
1649,,,mont_out,4,865.43,0
1649,,,collprin_ob,5,1253.71,0
1649,,,collhopk_ob,6,1384.69,0
1649,,,collrhod_ob,7,1509.65,0
1649,,,rhodknox_ob,8,1640.98,0
1649,07:42:00,07:42:00,cpmcalv,9,2092.22,1
1649,,,rhodknox_ib,10,2577.91,0
1649,,,collrhod_ib,11,2701.39,0
1649,,,collhopk_ib,12,2836.19,0
1649,,,collprin_ib,13,2970.53,0
1649,,,mont_in,14,3370.93,0
1649,,,memo_in,15,3630.27,0
1649,,,mitc_in,16,3833.18,0
1649,,,campmath,17,4080.74,0
1649,,,painglen,18,4430.72,0
1649,07:54:00,07:54:00,regdrgar_a,19,4786.97,1
1650,07:54:00,07:54:00,regdrgar_d,1,34.43,1
1650,,,mitc_out,2,363.74,0
1650,,,memo_out,3,567.04,0
1650,,,mont_out,4,865.43,0
1650,,,collprin_ob,5,1253.71,0
1650,,,collhopk_ob,6,1384.69,0
1650,,,collrhod_ob,7,1509.65,0
1650,,,rhodknox_ob,8,1640.98,0
1650,08:06:00,08:06:00,cpmcalv,9,2092.22,1
1650,,,rhodknox_ib,10,2577.91,0
1650,,,collrhod_ib,11,2701.39,0
1650,,,collhopk_ib,12,2836.19,0
1650,,,collprin_ib,13,2970.53,0
1650,,,mont_in,14,3370.93,0
1650,,,memo_in,15,3630.27,0
1650,,,mitc_in,16,3833.18,0
1650,,,campmath,17,4080.74,0
1650,,,painglen,18,4430.72,0
1650,08:18:00,08:18:00,regdrgar_a,19,4786.97,1
1651,08:18:00,08:18:00,regdrgar_d,1,34.43,1
1651,,,mitc_out,2,363.74,0
1651,,,memo_out,3,567.04,0
1651,,,mont_out,4,865.43,0
1651,,,collprin_ob,5,1253.71,0
1651,,,collhopk_ob,6,1384.69,0
1651,,,collrhod_ob,7,1509.65,0
1651,,,rhodknox_ob,8,1640.98,0
1651,08:30:00,08:30:00,cpmcalv,9,2092.22,1
1651,,,rhodknox_ib,10,2577.91,0
1651,,,collrhod_ib,11,2701.39,0
1651,,,collhopk_ib,12,2836.19,0
1651,,,collprin_ib,13,2970.53,0
1651,,,mont_in,14,3370.93,0
1651,,,memo_in,15,3630.27,0
1651,,,mitc_in,16,3833.18,0
1651,,,campmath,17,4080.74,0
1651,,,painglen,18,4430.72,0
1651,08:42:00,08:42:00,regdrgar_a,19,4786.97,1
1652,08:42:00,08:42:00,regdrgar_d,1,34.43,1
1652,,,mitc_out,2,363.74,0
1652,,,memo_out,3,567.04,0
1652,,,mont_out,4,865.43,0
1652,,,collprin_ob,5,1253.71,0
1652,,,collhopk_ob,6,1384.69,0
1652,,,collrhod_ob,7,1509.65,0
1652,,,rhodknox_ob,8,1640.98,0
1652,08:54:00,08:54:00,cpmcalv,9,2092.22,1
1652,,,rhodknox_ib,10,2577.91,0
1652,,,collrhod_ib,11,2701.39,0
1652,,,collhopk_ib,12,2836.19,0
1652,,,collprin_ib,13,2970.53,0
1652,,,mont_in,14,3370.93,0
1652,,,memo_in,15,3630.27,0
1652,,,mitc_in,16,3833.18,0
1652,,,campmath,17,4080.74,0
1652,,,painglen,18,4430.72,0
1652,09:06:00,09:06:00,regdrgar_a,19,4786.97,1
1653,09:06:00,09:06:00,regdrgar_d,1,34.43,1
1653,,,mitc_out,2,363.74,0
1653,,,memo_out,3,567.04,0
1653,,,mont_out,4,865.43,0
1653,,,collprin_ob,5,1253.71,0
1653,,,collhopk_ob,6,1384.69,0
1653,,,collrhod_ob,7,1509.65,0
1653,,,rhodknox_ob,8,1640.98,0
1653,09:18:00,09:18:00,cpmcalv,9,2092.22,1
1653,,,rhodknox_ib,10,2577.91,0
1653,,,collrhod_ib,11,2701.39,0
1653,,,collhopk_ib,12,2836.19,0
1653,,,collprin_ib,13,2970.53,0
1653,,,mont_in,14,3370.93,0
1653,,,memo_in,15,3630.27,0
1653,,,mitc_in,16,3833.18,0
1653,,,campmath,17,4080.74,0
1653,,,painglen,18,4430.72,0
1653,09:30:00,09:30:00,regdrgar_a,19,4786.97,1
1654,09:30:00,09:30:00,regdrgar_d,1,34.43,1
1654,,,mitc_out,2,363.74,0
1654,,,memo_out,3,567.04,0
1654,,,mont_out,4,865.43,0
1654,,,collprin_ob,5,1253.71,0
1654,,,collhopk_ob,6,1384.69,0
1654,,,collrhod_ob,7,1509.65,0
1654,,,rhodknox_ob,8,1640.98,0
1654,09:42:00,09:42:00,cpmcalv,9,2092.22,1
1654,,,rhodknox_ib,10,2577.91,0
1654,,,collrhod_ib,11,2701.39,0
1654,,,collhopk_ib,12,2836.19,0
1654,,,collprin_ib,13,2970.53,0
1654,,,mont_in,14,3370.93,0
1654,,,memo_in,15,3630.27,0
1654,,,mitc_in,16,3833.18,0
1654,,,campmath,17,4080.74,0
1654,,,painglen,18,4430.72,0
1654,09:54:00,09:54:00,regdrgar_a,19,4786.97,1
1655,09:54:00,09:54:00,regdrgar_d,1,34.43,1
1655,,,mitc_out,2,363.74,0
1655,,,memo_out,3,567.04,0
1655,,,mont_out,4,865.43,0
1655,,,collprin_ob,5,1253.71,0
1655,,,collhopk_ob,6,1384.69,0
1655,,,collrhod_ob,7,1509.65,0
1655,,,rhodknox_ob,8,1640.98,0
1655,10:06:00,10:06:00,cpmcalv,9,2092.22,1
1655,,,rhodknox_ib,10,2577.91,0
1655,,,collrhod_ib,11,2701.39,0
1655,,,collhopk_ib,12,2836.19,0
1655,,,collprin_ib,13,2970.53,0
1655,,,mont_in,14,3370.93,0
1655,,,memo_in,15,3630.27,0
1655,,,mitc_in,16,3833.18,0
1655,,,campmath,17,4080.74,0
1655,,,painglen,18,4430.72,0
1655,10:18:00,10:18:00,regdrgar_a,19,4786.97,1
1656,10:18:00,10:18:00,regdrgar_d,1,34.43,1
1656,,,mitc_out,2,363.74,0
1656,,,memo_out,3,567.04,0
1656,,,mont_out,4,865.43,0
1656,,,collprin_ob,5,1253.71,0
1656,,,collhopk_ob,6,1384.69,0
1656,,,collrhod_ob,7,1509.65,0
1656,,,rhodknox_ob,8,1640.98,0
1656,10:30:00,10:30:00,cpmcalv,9,2092.22,1
1656,,,rhodknox_ib,10,2577.91,0
1656,,,collrhod_ib,11,2701.39,0
1656,,,collhopk_ib,12,2836.19,0
1656,,,collprin_ib,13,2970.53,0
1656,,,mont_in,14,3370.93,0
1656,,,memo_in,15,3630.27,0
1656,,,mitc_in,16,3833.18,0
1656,,,campmath,17,4080.74,0
1656,,,painglen,18,4430.72,0
1656,10:42:00,10:42:00,regdrgar_a,19,4786.97,1
1657,12:18:00,12:18:00,regdrgar_d,1,34.43,1
1657,,,mitc_out,2,363.74,0
1657,,,memo_out,3,567.04,0
1657,,,mont_out,4,865.43,0
1657,,,collprin_ob,5,1253.71,0
1657,,,collhopk_ob,6,1384.69,0
1657,,,collrhod_ob,7,1509.65,0
1657,,,rhodknox_ob,8,1640.98,0
1657,12:30:00,12:30:00,cpmcalv,9,2092.22,1
1657,,,rhodknox_ib,10,2577.91,0
1657,,,collrhod_ib,11,2701.39,0
1657,,,collhopk_ib,12,2836.19,0
1657,,,collprin_ib,13,2970.53,0
1657,,,mont_in,14,3370.93,0
1657,,,memo_in,15,3630.27,0
1657,,,mitc_in,16,3833.18,0
1657,,,campmath,17,4080.74,0
1657,,,painglen,18,4430.72,0
1657,12:42:00,12:42:00,regdrgar_a,19,4786.97,1
1658,12:42:00,12:42:00,regdrgar_d,1,34.43,1
1658,,,mitc_out,2,363.74,0
1658,,,memo_out,3,567.04,0
1658,,,mont_out,4,865.43,0
1658,,,collprin_ob,5,1253.71,0
1658,,,collhopk_ob,6,1384.69,0
1658,,,collrhod_ob,7,1509.65,0
1658,,,rhodknox_ob,8,1640.98,0
1658,12:54:00,12:54:00,cpmcalv,9,2092.22,1
1658,,,rhodknox_ib,10,2577.91,0
1658,,,collrhod_ib,11,2701.39,0
1658,,,collhopk_ib,12,2836.19,0
1658,,,collprin_ib,13,2970.53,0
1658,,,mont_in,14,3370.93,0
1658,,,memo_in,15,3630.27,0
1658,,,mitc_in,16,3833.18,0
1658,,,campmath,17,4080.74,0
1658,,,painglen,18,4430.72,0
1658,13:06:00,13:06:00,regdrgar_a,19,4786.97,1
1659,13:06:00,13:06:00,regdrgar_d,1,34.43,1
1659,,,mitc_out,2,363.74,0
1659,,,memo_out,3,567.04,0
1659,,,mont_out,4,865.43,0
1659,,,collprin_ob,5,1253.71,0
1659,,,collhopk_ob,6,1384.69,0
1659,,,collrhod_ob,7,1509.65,0
1659,,,rhodknox_ob,8,1640.98,0
1659,13:18:00,13:18:00,cpmcalv,9,2092.22,1
1659,,,rhodknox_ib,10,2577.91,0
1659,,,collrhod_ib,11,2701.39,0
1659,,,collhopk_ib,12,2836.19,0
1659,,,collprin_ib,13,2970.53,0
1659,,,mont_in,14,3370.93,0
1659,,,memo_in,15,3630.27,0
1659,,,mitc_in,16,3833.18,0
1659,,,campmath,17,4080.74,0
1659,,,painglen,18,4430.72,0
1659,13:30:00,13:30:00,regdrgar_a,19,4786.97,1
1660,13:30:00,13:30:00,regdrgar_d,1,34.43,1
1660,,,mitc_out,2,363.74,0
1660,,,memo_out,3,567.04,0
1660,,,mont_out,4,865.43,0
1660,,,collprin_ob,5,1253.71,0
1660,,,collhopk_ob,6,1384.69,0
1660,,,collrhod_ob,7,1509.65,0
1660,,,rhodknox_ob,8,1640.98,0
1660,13:42:00,13:42:00,cpmcalv,9,2092.22,1
1660,,,rhodknox_ib,10,2577.91,0
1660,,,collrhod_ib,11,2701.39,0
1660,,,collhopk_ib,12,2836.19,0
1660,,,collprin_ib,13,2970.53,0
1660,,,mont_in,14,3370.93,0
1660,,,memo_in,15,3630.27,0
1660,,,mitc_in,16,3833.18,0
1660,,,campmath,17,4080.74,0
1660,,,painglen,18,4430.72,0
1660,13:54:00,13:54:00,regdrgar_a,19,4786.97,1
1661,13:54:00,13:54:00,regdrgar_d,1,34.43,1
1661,,,mitc_out,2,363.74,0
1661,,,memo_out,3,567.04,0
1661,,,mont_out,4,865.43,0
1661,,,collprin_ob,5,1253.71,0
1661,,,collhopk_ob,6,1384.69,0
1661,,,collrhod_ob,7,1509.65,0
1661,,,rhodknox_ob,8,1640.98,0
1661,14:06:00,14:06:00,cpmcalv,9,2092.22,1
1661,,,rhodknox_ib,10,2577.91,0
1661,,,collrhod_ib,11,2701.39,0
1661,,,collhopk_ib,12,2836.19,0
1661,,,collprin_ib,13,2970.53,0
1661,,,mont_in,14,3370.93,0
1661,,,memo_in,15,3630.27,0
1661,,,mitc_in,16,3833.18,0
1661,,,campmath,17,4080.74,0
1661,,,painglen,18,4430.72,0
1661,14:18:00,14:18:00,regdrgar_a,19,4786.97,1
1662,14:18:00,14:18:00,regdrgar_d,1,34.43,1
1662,,,mitc_out,2,363.74,0
1662,,,memo_out,3,567.04,0
1662,,,mont_out,4,865.43,0
1662,,,collprin_ob,5,1253.71,0
1662,,,collhopk_ob,6,1384.69,0
1662,,,collrhod_ob,7,1509.65,0
1662,,,rhodknox_ob,8,1640.98,0
1662,14:30:00,14:30:00,cpmcalv,9,2092.22,1
1662,,,rhodknox_ib,10,2577.91,0
1662,,,collrhod_ib,11,2701.39,0
1662,,,collhopk_ib,12,2836.19,0
1662,,,collprin_ib,13,2970.53,0
1662,,,mont_in,14,3370.93,0
1662,,,memo_in,15,3630.27,0
1662,,,mitc_in,16,3833.18,0
1662,,,campmath,17,4080.74,0
1662,,,painglen,18,4430.72,0
1662,14:42:00,14:42:00,regdrgar_a,19,4786.97,1
1663,17:30:00,17:30:00,stamsu_d,1,64.13,1
1663,,,cole,2,333.34,0
1663,,,lot1,3,435.28,0
1663,,,cspac,4,862.73,0
1663,,,elk,5,1140.42,0
1663,,,hage,6,1279.1,0
1663,,,laplat,7,1528.9,0
1663,,,varhous,8,1740.02,0
1663,,,stadatl,9,2027.41,0
1663,17:41:00,17:41:00,regegara_d,10,2221.05,1
1663,,,mitc_out,11,2551.51,0
1663,,,memo_out,12,2754.8,0
1663,,,mont_out,13,3052.01,0
1663,,,baltritc_s,14,3520.2,0
1663,,,mcirc_s,15,4329.98,0
1663,17:56:00,17:56:00,stamsu_a,16,4657.94,1
1664,17:56:00,17:56:00,stamsu_d,1,64.13,1
1664,,,cole,2,333.34,0
1664,,,lot1,3,435.28,0
1664,,,cspac,4,862.73,0
1664,,,elk,5,1140.42,0
1664,,,hage,6,1279.1,0
1664,,,laplat,7,1528.9,0
1664,,,varhous,8,1740.02,0
1664,,,stadatl,9,2027.41,0
1664,18:07:00,18:07:00,regegara_d,10,2221.05,1
1664,,,mitc_out,11,2551.51,0
1664,,,memo_out,12,2754.8,0
1664,,,mont_out,13,3052.01,0
1664,,,baltritc_s,14,3520.2,0
1664,,,mcirc_s,15,4329.98,0
1664,18:22:00,18:22:00,stamsu_a,16,4657.94,1
1665,18:22:00,18:22:00,stamsu_d,1,64.13,1
1665,,,cole,2,333.34,0
1665,,,lot1,3,435.28,0
1665,,,cspac,4,862.73,0
1665,,,elk,5,1140.42,0
1665,,,hage,6,1279.1,0
1665,,,laplat,7,1528.9,0
1665,,,varhous,8,1740.02,0
1665,,,stadatl,9,2027.41,0
1665,18:33:00,18:33:00,regegara_d,10,2221.05,1
1665,,,mitc_out,11,2551.51,0
1665,,,memo_out,12,2754.8,0
1665,,,mont_out,13,3052.01,0
1665,,,baltritc_s,14,3520.2,0
1665,,,mcirc_s,15,4329.98,0
1665,18:48:00,18:48:00,stamsu_a,16,4657.94,1
1666,18:48:00,18:48:00,stamsu_d,1,64.13,1
1666,,,cole,2,333.34,0
1666,,,lot1,3,435.28,0
1666,,,cspac,4,862.73,0
1666,,,elk,5,1140.42,0
1666,,,hage,6,1279.1,0
1666,,,laplat,7,1528.9,0
1666,,,varhous,8,1740.02,0
1666,,,stadatl,9,2027.41,0
1666,18:59:00,18:59:00,regegara_d,10,2221.05,1
1666,,,mitc_out,11,2551.51,0
1666,,,memo_out,12,2754.8,0
1666,,,mont_out,13,3052.01,0
1666,,,baltritc_s,14,3520.2,0
1666,,,mcirc_s,15,4329.98,0
1666,19:14:00,19:14:00,stamsu_a,16,4657.94,1
1667,19:14:00,19:14:00,stamsu_d,1,64.13,1
1667,,,cole,2,333.34,0
1667,,,lot1,3,435.28,0
1667,,,cspac,4,862.73,0
1667,,,elk,5,1140.42,0
1667,,,hage,6,1279.1,0
1667,,,laplat,7,1528.9,0
1667,,,varhous,8,1740.02,0
1667,,,stadatl,9,2027.41,0
1667,19:25:00,19:25:00,regegara_d,10,2221.05,1
1667,,,mitc_out,11,2551.51,0
1667,,,memo_out,12,2754.8,0
1667,,,mont_out,13,3052.01,0
1667,,,baltritc_s,14,3520.2,0
1667,,,mcirc_s,15,4329.98,0
1667,19:40:00,19:40:00,stamsu_a,16,4657.94,1
1668,19:40:00,19:40:00,stamsu_d,1,64.13,1
1668,,,cole,2,333.34,0
1668,,,lot1,3,435.28,0
1668,,,cspac,4,862.73,0
1668,,,elk,5,1140.42,0
1668,,,hage,6,1279.1,0
1668,,,laplat,7,1528.9,0
1668,,,varhous,8,1740.02,0
1668,,,stadatl,9,2027.41,0
1668,19:51:00,19:51:00,regegara_d,10,2221.05,1
1668,,,mitc_out,11,2551.51,0
1668,,,memo_out,12,2754.8,0
1668,,,mont_out,13,3052.01,0
1668,,,baltritc_s,14,3520.2,0
1668,,,mcirc_s,15,4329.98,0
1668,20:06:00,20:06:00,stamsu_a,16,4657.94,1
1669,21:31:00,21:31:00,stamsu_d,1,64.13,1
1669,,,cole,2,333.34,0
1669,,,lot1,3,435.28,0
1669,,,cspac,4,862.73,0
1669,,,elk,5,1140.42,0
1669,,,hage,6,1279.1,0
1669,,,laplat,7,1528.9,0
1669,,,varhous,8,1740.02,0
1669,,,stadatl,9,2027.41,0
1669,21:42:00,21:42:00,regegara_d,10,2221.05,1
1669,,,mitc_out,11,2551.51,0
1669,,,memo_out,12,2754.8,0
1669,,,mont_out,13,3052.01,0
1669,,,baltritc_s,14,3520.2,0
1669,,,mcirc_s,15,4329.98,0
1669,21:57:00,21:57:00,stamsu_a,16,4657.94,1
1670,21:57:00,21:57:00,stamsu_d,1,64.13,1
1670,,,cole,2,333.34,0
1670,,,lot1,3,435.28,0
1670,,,cspac,4,862.73,0
1670,,,elk,5,1140.42,0
1670,,,hage,6,1279.1,0
1670,,,laplat,7,1528.9,0
1670,,,varhous,8,1740.02,0
1670,,,stadatl,9,2027.41,0
1670,22:08:00,22:08:00,regegara_d,10,2221.05,1
1670,,,mitc_out,11,2551.51,0
1670,,,memo_out,12,2754.8,0
1670,,,mont_out,13,3052.01,0
1670,,,baltritc_s,14,3520.2,0
1670,,,mcirc_s,15,4329.98,0
1670,22:23:00,22:23:00,stamsu_a,16,4657.94,1
1671,22:23:00,22:23:00,stamsu_d,1,64.13,1
1671,,,cole,2,333.34,0
1671,,,lot1,3,435.28,0
1671,,,cspac,4,862.73,0
1671,,,elk,5,1140.42,0
1671,,,hage,6,1279.1,0
1671,,,laplat,7,1528.9,0
1671,,,varhous,8,1740.02,0
1671,,,stadatl,9,2027.41,0
1671,22:34:00,22:34:00,regegara_d,10,2221.05,1
1671,,,mitc_out,11,2551.51,0
1671,,,memo_out,12,2754.8,0
1671,,,mont_out,13,3052.01,0
1671,,,baltritc_s,14,3520.2,0
1671,,,mcirc_s,15,4329.98,0
1671,22:49:00,22:49:00,stamsu_a,16,4657.94,1
1672,22:49:00,22:49:00,stamsu_d,1,64.13,1
1672,,,cole,2,333.34,0
1672,,,lot1,3,435.28,0
1672,,,cspac,4,862.73,0
1672,,,elk,5,1140.42,0
1672,,,hage,6,1279.1,0
1672,,,laplat,7,1528.9,0
1672,,,varhous,8,1740.02,0
1672,,,stadatl,9,2027.41,0
1672,23:00:00,23:00:00,regegara_d,10,2221.05,1
1672,,,mitc_out,11,2551.51,0
1672,,,memo_out,12,2754.8,0
1672,,,mont_out,13,3052.01,0
1672,,,baltritc_s,14,3520.2,0
1672,,,mcirc_s,15,4329.98,0
1672,23:15:00,23:15:00,stamsu_a,16,4657.94,1
1673,23:15:00,23:15:00,stamsu_d,1,64.13,1
1673,,,cole,2,333.34,0
1673,,,lot1,3,435.28,0
1673,,,cspac,4,862.73,0
1673,,,elk,5,1140.42,0
1673,,,hage,6,1279.1,0
1673,,,laplat,7,1528.9,0
1673,,,varhous,8,1740.02,0
1673,,,stadatl,9,2027.41,0
1673,23:26:00,23:26:00,regegara_d,10,2221.05,1
1673,,,mitc_out,11,2551.51,0
1673,,,memo_out,12,2754.8,0
1673,,,mont_out,13,3052.01,0
1673,,,baltritc_s,14,3520.2,0
1673,,,mcirc_s,15,4329.98,0
1673,23:41:00,23:41:00,stamsu_a,16,4657.94,1
1674,23:41:00,23:41:00,stamsu_d,1,64.13,1
1674,,,cole,2,333.34,0
1674,,,lot1,3,435.28,0
1674,,,cspac,4,862.73,0
1674,,,elk,5,1140.42,0
1674,,,hage,6,1279.1,0
1674,,,laplat,7,1528.9,0
1674,,,varhous,8,1740.02,0
1674,,,stadatl,9,2027.41,0
1674,23:52:00,23:52:00,regegara_d,10,2221.05,1
1674,,,mitc_out,11,2551.51,0
1674,,,memo_out,12,2754.8,0
1674,,,mont_out,13,3052.01,0
1674,,,baltritc_s,14,3520.2,0
1674,,,mcirc_s,15,4329.98,0
1674,24:07:00,24:07:00,stamsu_a,16,4657.94,1
1675,00:07:00,00:07:00,stamsu_d,1,64.13,1
1675,,,cole,2,333.34,0
1675,,,lot1,3,435.28,0
1675,,,cspac,4,862.73,0
1675,,,elk,5,1140.42,0
1675,,,hage,6,1279.1,0
1675,,,laplat,7,1528.9,0
1675,,,varhous,8,1740.02,0
1675,,,stadatl,9,2027.41,0
1675,00:18:00,00:18:00,regegara_d,10,2221.05,1
1675,,,mitc_out,11,2551.51,0
1675,,,memo_out,12,2754.8,0
1675,,,mont_out,13,3052.01,0
1675,,,baltritc_s,14,3520.2,0
1675,,,mcirc_s,15,4329.98,0
1675,00:33:00,00:33:00,stamsu_a,16,4657.94,1
1676,00:33:00,00:33:00,stamsu_d,1,64.13,1
1676,,,cole,2,333.34,0
1676,,,lot1,3,435.28,0
1676,,,cspac,4,862.73,0
1676,,,elk,5,1140.42,0
1676,,,hage,6,1279.1,0
1676,,,laplat,7,1528.9,0
1676,,,varhous,8,1740.02,0
1676,,,stadatl,9,2027.41,0
1676,00:44:00,00:44:00,regegara_d,10,2221.05,1
1676,,,mitc_out,11,2551.51,0
1676,,,memo_out,12,2754.8,0
1676,,,mont_out,13,3052.01,0
1676,,,baltritc_s,14,3520.2,0
